event_date,close_price_usd,market_cap_usd,volume_usd
2021-10-11 00:00:00 UTC,120.19449421363625,1397656347.6000917,215093266.55790544
2021-10-12 00:00:00 UTC,115.97140313292824,1389535061.8187215,238830323.29672417
2021-10-13 00:00:00 UTC,119.53251755260032,1353990357.532331,190764336.7315115
2021-10-14 00:00:00 UTC,121.5179195604504,1391272754.527489,195369124.0491248
2021-10-15 00:00:00 UTC,126.43493204396331,1417477239.8513143,204022015.7142921
2021-10-16 00:00:00 UTC,127.10123847939178,1479657148.6688871,222433980.04294583
2021-10-17 00:00:00 UTC,137.90972808547397,1486669061.0165343,236401823.4325383
2021-10-18 00:00:00 UTC,140.81374823759597,1612818881.3461242,397822883.1229995
2021-10-19 00:00:00 UTC,144.38948983949004,1643595928.2048495,440042511.9369797
2021-10-20 00:00:00 UTC,150.09535279998224,1680282423.2389278,343967269.6325153
2021-10-21 00:00:00 UTC,155.27533845378363,1754223561.1149628,316367103.76750773
2021-10-22 00:00:00 UTC,165.46688157151215,1824649286.6605785,486107363.90192074
2021-10-23 00:00:00 UTC,173.09384322195672,1937835612.1440496,480370455.52371025
2021-10-24 00:00:00 UTC,174.46342039787797,2033979016.586607,492967950.1030037
2021-10-25 00:00:00 UTC,170.8590916846538,2039552806.46648,748882755.9573185
2021-10-26 00:00:00 UTC,162.24312728538445,1994499201.7557545,305262659.50330126
2021-10-27 00:00:00 UTC,147.37887374704607,1900183454.921474,344586980.59988034
2021-10-28 00:00:00 UTC,159.27192683670395,1728640018.544678,324126842.67946076
2021-10-29 00:00:00 UTC,163.11482673954131,1868704221.917867,431925929.2542508
2021-10-30 00:00:00 UTC,153.66283137073344,1913648650.794804,295972427.24179006
2021-10-31 00:00:00 UTC,167.65074811544767,1801057519.5549366,292701601.253025
2021-11-01 00:00:00 UTC,168.98647308746132,1969723038.921376,730252464.5579052
2021-11-02 00:00:00 UTC,172.17043941598587,1984921936.6073484,375028721.6881835
2021-11-03 00:00:00 UTC,168.3561302903979,2016650563.685431,368783924.11301374
2021-11-04 00:00:00 UTC,164.06880540584967,1981492719.445287,381885185.2742416
2021-11-05 00:00:00 UTC,163.35152410862642,1921585580.688882,298124785.46075463
2021-11-06 00:00:00 UTC,160.0127803561867,1920711618.7671611,279158978.592639
2021-11-07 00:00:00 UTC,164.87945852951628,1881848347.3421617,279004329.7852697
2021-11-08 00:00:00 UTC,170.76185811888314,1936153555.5950096,228052317.7709828
2021-11-09 00:00:00 UTC,198.88507884429256,2022954719.933867,283056396.06030256
2021-11-10 00:00:00 UTC,179.98743107968087,2339449862.0045705,640382116.4323995
2021-11-11 00:00:00 UTC,205.97666495019155,2120129942.7818992,679603808.6141478
2021-11-12 00:00:00 UTC,202.17537865874965,2427992974.9814987,856191137.0285735
2021-11-13 00:00:00 UTC,200.47372262647912,2380313018.5443764,487871236.1949301
2021-11-14 00:00:00 UTC,202.75205708687747,2365202795.547388,442508892.82212293
2021-11-15 00:00:00 UTC,195.70905561700403,2386149033.302155,332345917.1554607
2021-11-16 00:00:00 UTC,167.05297835097318,2314677642.2299433,373567347.1644739
2021-11-17 00:00:00 UTC,160.1209657034784,1975219256.8382752,519962350.907334
2021-11-18 00:00:00 UTC,149.21422913212555,1882653664.7600129,454249721.46532494
2021-11-19 00:00:00 UTC,160.29188735528524,1748384513.2631545,474299419.00769734
2021-11-20 00:00:00 UTC,180.4824483754708,1888432321.5876343,430156799.43992966
2021-11-21 00:00:00 UTC,227.9734252665358,2132344049.6264336,822365857.7228256
2021-11-22 00:00:00 UTC,206.6334050973269,2693690848.3503942,1274859338.5010445
2021-11-23 00:00:00 UTC,216.6639992187674,2442875715.000734,926814284.8118072
2021-11-24 00:00:00 UTC,260.81421176740395,2559364732.4759283,716089701.5711651
2021-11-25 00:00:00 UTC,295.55062072154055,3084363858.515143,1731587213.129695
2021-11-26 00:00:00 UTC,247.66758223333244,3499018624.7850533,1220179591.497763
2021-11-27 00:00:00 UTC,242.8905547639312,2931547601.7771716,1114665573.8559563
2021-11-28 00:00:00 UTC,239.689909155826,2872290803.407502,664962249.0481186
2021-11-29 00:00:00 UTC,246.12680700198672,2838829686.2600803,682307212.7125301
2021-11-30 00:00:00 UTC,221.0632459104078,2915881886.448695,573103836.5223964
2021-12-01 00:00:00 UTC,229.92181943794444,2619536352.1684103,669867677.8917954
2021-12-02 00:00:00 UTC,225.92504697316176,2727363997.4791217,641556931.3347142
2021-12-03 00:00:00 UTC,206.50767181481953,2677919825.280047,523270754.6482529
2021-12-04 00:00:00 UTC,188.03710269697757,2449523082.914767,544190269.8577955
2021-12-05 00:00:00 UTC,182.50039160050747,2227054496.785997,852796076.3264081
2021-12-06 00:00:00 UTC,181.01479216027823,2164887279.9196925,661058598.461539
2021-12-07 00:00:00 UTC,174.61915642581403,2148544597.6225863,652523490.0986266
2021-12-08 00:00:00 UTC,178.6502197954117,2078919704.706012,381000048.02460074
2021-12-09 00:00:00 UTC,164.4110310090892,2121430754.646811,422800471.6885975
2021-12-10 00:00:00 UTC,161.9856048906341,1954380040.0952468,420419987.32014865
2021-12-11 00:00:00 UTC,168.0216896000667,1926449885.3232784,393596288.65580493
2021-12-12 00:00:00 UTC,170.57369194363258,1997801604.7782269,339183991.93395996
2021-12-13 00:00:00 UTC,147.9352981914733,2016523269.4813004,241945881.1034778
2021-12-14 00:00:00 UTC,151.444402526016,1763693023.7213693,306984831.00938046
2021-12-15 00:00:00 UTC,159.39390198674292,1805429197.748068,297489645.4816089
2021-12-16 00:00:00 UTC,152.24525581832495,1897341721.396676,312947094.1120485
2021-12-17 00:00:00 UTC,149.7609996063603,1812959964.971632,246181874.99275583
2021-12-18 00:00:00 UTC,157.48513709055385,1787174237.2081738,231597962.2361104
2021-12-19 00:00:00 UTC,157.77865013649725,1878292009.9200296,285591484.7393053
2021-12-20 00:00:00 UTC,156.6748813615257,1886360691.3030548,279235126.44820124
2021-12-21 00:00:00 UTC,162.27397298083486,1864206049.6084795,324360762.17565507
2021-12-22 00:00:00 UTC,165.38310100706792,1933980155.301636,275522084.9015804
2021-12-23 00:00:00 UTC,167.62820075201185,1972974451.1831424,320259489.4864236
2021-12-24 00:00:00 UTC,165.85300480479563,1997515762.3331811,322373930.8342461
2021-12-25 00:00:00 UTC,168.686698415582,1972405319.3571544,285821190.10117745
2021-12-26 00:00:00 UTC,167.9338237682797,2027386152.95325,259089586.93015853
2021-12-27 00:00:00 UTC,169.40921573533058,2004881482.595549,261139209.90459013
2021-12-28 00:00:00 UTC,150.05557413290626,2024726022.7933097,270322771.6839942
2021-12-29 00:00:00 UTC,146.0820023864302,1796300750.1939418,343608400.43080443
2021-12-30 00:00:00 UTC,152.73360755840216,1746379799.7288058,293352482.2856054
2021-12-31 00:00:00 UTC,146.5440153996301,1830019925.1026857,297103633.0470868
2022-01-01 00:00:00 UTC,150.83747180721838,1752029929.8295755,244768980.73041824
2022-01-02 00:00:00 UTC,153.71474716990687,1804251553.8062513,185812292.1872684
2022-01-03 00:00:00 UTC,150.88638211563264,1840539586.5756216,157502493.06190595
2022-01-04 00:00:00 UTC,147.99691860446885,1803192484.573085,155767968.9986538
2022-01-05 00:00:00 UTC,137.68768647959456,1779931318.9188335,262022447.570648
2022-01-06 00:00:00 UTC,138.28555200368146,1654050750.6837175,274596858.5816913
2022-01-07 00:00:00 UTC,139.48874796116954,1658246675.267662,253188552.64035985
2022-01-08 00:00:00 UTC,143.12882852616724,1675439342.6299372,406678128.515886
2022-01-09 00:00:00 UTC,143.45083712995054,1719107248.3306975,401757766.9256066
2022-01-10 00:00:00 UTC,141.51086531974997,1707605128.6665337,352627183.01966214
2022-01-11 00:00:00 UTC,142.17792492891152,1697310890.2543645,381336823.0327016
2022-01-12 00:00:00 UTC,144.54635908076554,1701119820.3272665,292705639.6746405
2022-01-13 00:00:00 UTC,143.894355486198,1735550599.5838454,208925231.4915866
2022-01-14 00:00:00 UTC,142.83169042819833,1731377532.7883463,290251558.9776442
2022-01-15 00:00:00 UTC,144.40751857832902,1715712611.8037589,259029292.20752737
2022-01-16 00:00:00 UTC,141.48034004727623,1735832913.0813584,218009279.1211333
2022-01-17 00:00:00 UTC,139.22610619882505,1699541319.4779685,103665488.43254738
2022-01-18 00:00:00 UTC,132.01943353090184,1673898551.5537162,149326917.89287573
2022-01-19 00:00:00 UTC,126.63665678602916,1587728459.455998,215026302.39614663
2022-01-20 00:00:00 UTC,119.65260224820172,1523820998.627729,185440000.4013723
2022-01-21 00:00:00 UTC,102.63334143520191,1449107569.861767,193387314.12763533
2022-01-22 00:00:00 UTC,94.73879022437804,1241558858.5331368,239691728.47708997
2022-01-23 00:00:00 UTC,97.38392890412418,1140660063.90371,362229706.4662978
2022-01-24 00:00:00 UTC,94.67262813046234,1172268402.1307814,215207472.98301375
2022-01-25 00:00:00 UTC,91.07924698606908,1141235391.6941426,296385570.5152759
2022-01-26 00:00:00 UTC,89.73245100478873,1097799321.0791128,215070090.66184077
2022-01-27 00:00:00 UTC,89.21136312480849,1081874371.9150612,220378663.2784989
2022-01-28 00:00:00 UTC,91.65731072290173,1063229860.3697362,225951503.27310112
2022-01-29 00:00:00 UTC,96.29853199973492,1106952905.881726,177161694.18533668
2022-01-30 00:00:00 UTC,93.11729069891643,1157008481.372693,156228721.96338168
2022-01-31 00:00:00 UTC,94.6553157115194,1124337177.380807,104248161.07348572
2022-02-01 00:00:00 UTC,99.01809369980607,1144405412.4411542,97536051.32884966
2022-02-02 00:00:00 UTC,98.67353940891088,1195791853.211364,123691369.5089282
2022-02-03 00:00:00 UTC,100.35261428361773,1191725386.9986484,205407309.7390874
2022-02-04 00:00:00 UTC,107.89012604576858,1210934582.3803349,204721030.538553
2022-02-05 00:00:00 UTC,116.31463207152012,1296772274.72672,200894334.76098016
2022-02-06 00:00:00 UTC,124.58063430467791,1405620735.2501748,239030226.2695822
2022-02-07 00:00:00 UTC,129.02714885476195,1506143830.6252754,265031361.2667673
2022-02-08 00:00:00 UTC,133.76179214570402,1565521895.7953851,271916420.8720375
2022-02-09 00:00:00 UTC,126.75392748880604,1619869779.6922014,292276403.3526178
2022-02-10 00:00:00 UTC,126.36697084485424,1531435213.0229783,212115312.47854155
2022-02-11 00:00:00 UTC,116.55368405481846,1534685221.7675278,260355138.82134593
2022-02-12 00:00:00 UTC,117.70090894442568,1410918279.011539,213856458.8261076
2022-02-13 00:00:00 UTC,117.46973232025584,1425868846.393073,150354613.77896306
2022-02-14 00:00:00 UTC,120.77641086085396,1424632978.576945,129141179.80882835
2022-02-15 00:00:00 UTC,126.24792387033256,1464189433.133641,170756467.1520463
2022-02-16 00:00:00 UTC,125.50461605068088,1537634018.3420625,179721403.03133795
2022-02-17 00:00:00 UTC,113.38473425476994,1524729088.0223155,173856191.1793427
2022-02-18 00:00:00 UTC,109.35880037721236,1375801880.447827,236862830.80089208
2022-02-19 00:00:00 UTC,112.47015478580832,1330879244.798962,136592567.92545995
2022-02-20 00:00:00 UTC,108.11476173702232,1364009256.7565403,204043723.17265597
2022-02-21 00:00:00 UTC,100.56011307925569,1313419655.1839464,191817364.11839384
2022-02-22 00:00:00 UTC,102.88575012967596,1227358992.647426,207665211.37806872
2022-02-23 00:00:00 UTC,97.9547727580863,1249958945.798293,192541299.34525943
2022-02-24 00:00:00 UTC,102.57005933662528,1192147269.6383862,122550173.74423116
2022-02-25 00:00:00 UTC,107.06630621658744,1247011557.2660737,246922552.22309735
2022-02-26 00:00:00 UTC,107.93715075635622,1308756631.808151,204936125.5124137
2022-02-27 00:00:00 UTC,102.62705347322569,1308757263.078317,143228830.07011327
2022-02-28 00:00:00 UTC,119.30475726888116,1251797719.5254488,153215871.19590703
2022-03-01 00:00:00 UTC,119.3133105775645,1449538903.0569794,231606246.75788188
2022-03-02 00:00:00 UTC,126.3092956654486,1448703390.591485,168932581.9477435
2022-03-03 00:00:00 UTC,128.98686740602187,1537368548.2588148,177398445.39764723
2022-03-04 00:00:00 UTC,117.04858187391577,1576034058.5948462,215551301.22352883
2022-03-05 00:00:00 UTC,116.51630649974324,1425429292.6918457,214733796.9797664
2022-03-06 00:00:00 UTC,107.7506080217598,1418586807.524999,114573654.02074896
2022-03-07 00:00:00 UTC,110.26397066995398,1313992418.5332367,151892349.5552175
2022-03-08 00:00:00 UTC,138.74168817992876,1347489127.201013,218929922.2355925
2022-03-09 00:00:00 UTC,141.3724329005808,1691491506.2901947,527683331.44198304
2022-03-10 00:00:00 UTC,158.39982402224015,1727162157.0709257,609385339.409082
2022-03-11 00:00:00 UTC,154.0515605933139,1937442335.602749,635110484.6443846
2022-03-12 00:00:00 UTC,151.4904755609388,1879922007.6445863,540250695.1359396
2022-03-13 00:00:00 UTC,155.7717124797854,1856220164.3755472,326010850.9767445
2022-03-14 00:00:00 UTC,149.3112165787766,1903508447.0102477,304655613.745112
2022-03-15 00:00:00 UTC,136.57423714800706,1823130640.857414,338198637.0581713
2022-03-16 00:00:00 UTC,154.55673642725102,1678244983.323767,294573962.78428847
2022-03-17 00:00:00 UTC,152.390471939395,1846530547.784884,330762370.81741023
2022-03-18 00:00:00 UTC,171.30167122729898,1863473334.6992369,361773020.0816857
2022-03-19 00:00:00 UTC,180.05483765608702,2087785263.4828105,421828651.3285253
2022-03-20 00:00:00 UTC,174.0749293015486,2201790842.3950863,436855977.1538279
2022-03-21 00:00:00 UTC,181.7457704751607,2125553926.9762604,333485745.33797914
2022-03-22 00:00:00 UTC,174.56427038898445,2224473907.06184,385928112.79857415
2022-03-23 00:00:00 UTC,182.6428865087632,2138777835.2356665,185440055.5794371
2022-03-24 00:00:00 UTC,193.0391879493501,2232756553.780277,240589571.46752453
2022-03-25 00:00:00 UTC,195.1202536045608,2361656074.7429385,346452312.22287387
2022-03-26 00:00:00 UTC,205.0231570673287,2395142377.8524475,264910352.7183363
2022-03-27 00:00:00 UTC,209.52586941311077,2516548031.4599323,354773896.8493428
2022-03-28 00:00:00 UTC,192.0793135576577,2568491718.4072895,273303213.1869006
2022-03-29 00:00:00 UTC,195.55089875017535,2369705438.963291,264979986.11289653
2022-03-30 00:00:00 UTC,191.00043922997656,2404193829.2080455,313203857.48852104
2022-03-31 00:00:00 UTC,178.14086652516832,2347440426.357952,258511101.94422144
2022-04-01 00:00:00 UTC,185.9178766442215,2188555391.865489,254765507.8017647
2022-04-02 00:00:00 UTC,177.8533001300624,2285086086.670925,271976219.6737177
2022-04-03 00:00:00 UTC,179.3709786888576,2184672138.105443,178971741.90775937
2022-04-04 00:00:00 UTC,174.0059000728443,2208752221.91988,254120842.47055033
2022-04-05 00:00:00 UTC,165.64798552338976,2138812189.0601768,241847569.32605705
2022-04-06 00:00:00 UTC,161.30461691418705,2038514865.9269671,169891663.03524217
2022-04-07 00:00:00 UTC,172.49570553248924,1984140045.6889727,333512432.0987094
2022-04-08 00:00:00 UTC,166.04568479255295,2124143157.800804,255364085.08538857
2022-04-09 00:00:00 UTC,169.47911705720315,2048090285.360534,382125666.3531544
2022-04-10 00:00:00 UTC,161.97845142348373,2087989302.6803584,272555453.52213854
2022-04-11 00:00:00 UTC,143.30614972996423,1998493267.8868816,214553866.41245848
2022-04-12 00:00:00 UTC,147.2770077210975,1758873582.2763605,249657152.5200624
2022-04-13 00:00:00 UTC,151.74958537212274,1816141229.2161992,227971955.6375359
2022-04-14 00:00:00 UTC,144.64871060581572,1864233376.343355,206631104.19209903
2022-04-15 00:00:00 UTC,146.78369782696714,1783649467.7012088,185254210.35501847
2022-04-16 00:00:00 UTC,144.41091777245416,1811276658.942097,142498461.73203972
2022-04-17 00:00:00 UTC,137.73639408461617,1783703174.992188,150685257.81590337
2022-04-18 00:00:00 UTC,156.22759862653527,1706179603.552453,107365800.66929424
2022-04-19 00:00:00 UTC,158.8505448387394,1929409260.0193536,233715154.021815
2022-04-20 00:00:00 UTC,156.6912529190857,1962260078.903404,213462558.01508275
2022-04-21 00:00:00 UTC,160.0438348539488,1935469301.1772256,164628041.02511582
2022-04-22 00:00:00 UTC,157.4951125049303,1978067304.998981,264661256.70107415
2022-04-23 00:00:00 UTC,153.88206978408778,1944816825.0705128,208552732.6729993
2022-04-24 00:00:00 UTC,161.43450294677484,1903914994.7721813,126808188.10150944
2022-04-25 00:00:00 UTC,165.34300762020672,1996989222.785956,222946561.0673619
2022-04-26 00:00:00 UTC,145.83610383636378,2045930119.0342064,208507372.49389416
2022-04-27 00:00:00 UTC,149.178003256472,1805075006.041058,208258498.2211075
2022-04-28 00:00:00 UTC,146.6550891070988,1846975680.2137656,227492402.7722907
2022-04-29 00:00:00 UTC,128.4812659535652,1816264182.6468945,209702145.8636929
2022-04-30 00:00:00 UTC,114.71235609030585,1591642004.1570332,207280862.10219863
2022-05-01 00:00:00 UTC,124.13375884065358,1421491159.371698,173471134.39546478
2022-05-02 00:00:00 UTC,124.72667338850717,1538677917.026575,179158797.30640557
2022-05-03 00:00:00 UTC,119.62265828153602,1546473961.1892629,197795981.0295165
2022-05-04 00:00:00 UTC,134.35742396272428,1483620786.87123,170289501.1612229
2022-05-05 00:00:00 UTC,125.89248685322217,1666846201.4968152,168384767.6547837
2022-05-06 00:00:00 UTC,123.88695024671536,1562279753.3434994,230347878.7721949
2022-05-07 00:00:00 UTC,113.35355359647993,1537836995.7250066,210067782.22307912
2022-05-08 00:00:00 UTC,114.21496561164106,1407486297.7679749,150442140.99100828
2022-05-09 00:00:00 UTC,94.1722638048222,1418592008.658735,151648243.93908414
2022-05-10 00:00:00 UTC,93.03826629610036,1169992984.000089,251613128.3613211
2022-05-11 00:00:00 UTC,83.33641592921349,1156235395.8234107,206438989.20749843
2022-05-12 00:00:00 UTC,87.00735242688471,1035935207.875849,302452242.4218359
2022-05-13 00:00:00 UTC,94.14787526836052,1081909523.9976983,286894651.753201
2022-05-14 00:00:00 UTC,106.42732394732664,1171036296.2737265,198544696.0102375
2022-05-15 00:00:00 UTC,111.77896861025026,1324153150.7379563,210135391.4045384
2022-05-16 00:00:00 UTC,102.80879911683029,1391142028.6438627,176134106.7648841
2022-05-17 00:00:00 UTC,114.61378299289424,1279870612.6321616,125412503.27871092
2022-05-18 00:00:00 UTC,100.20118364752616,1427246060.182513,137029950.07629696
2022-05-19 00:00:00 UTC,104.4541753174207,1248126626.6708498,153680384.15551415
2022-05-20 00:00:00 UTC,107.25510850917176,1301480109.5061808,178247764.1060024
2022-05-21 00:00:00 UTC,104.52604148577832,1336759315.1628242,147622780.20049483
2022-05-22 00:00:00 UTC,100.4615643262612,1303121930.2151089,130844262.39113936
2022-05-24 00:00:00 UTC,100.26127019621023,1253868717.8752618,154346698.1046442
2022-05-25 00:00:00 UTC,95.78993410919226,1251019913.352595,148914673.522953
2022-05-26 00:00:00 UTC,87.93725607615082,1192804439.391133,108495158.961618
2022-05-27 00:00:00 UTC,86.02386905391373,1097792244.0314252,183021062.79461455
2022-05-28 00:00:00 UTC,87.13121019413894,1074539852.6934884,149543414.0119436
2022-05-29 00:00:00 UTC,92.04660145495748,1088777163.2417867,83443530.51007286
2022-05-30 00:00:00 UTC,99.09753959856155,1136992657.2569704,84471049.01810507
2022-05-31 00:00:00 UTC,93.61936785962082,1239414574.795061,156272593.9700063
2022-06-01 00:00:00 UTC,89.94063917271835,1170237360.2433422,153815406.05152023
2022-06-02 00:00:00 UTC,91.31328297779268,1127274934.8094988,145654670.88620275
2022-06-03 00:00:00 UTC,89.6511444037785,1142271834.4709885,112701911.24028052
2022-06-04 00:00:00 UTC,89.77668931140934,1122108974.0214603,106401674.39174543
2022-06-05 00:00:00 UTC,89.70091434395853,1122075098.1876743,98370303.64441024
2022-06-06 00:00:00 UTC,93.9613212133204,1123121358.737705,88234355.15295106
2022-06-07 00:00:00 UTC,93.24930039278566,1176473806.3015049,88629162.67378424
2022-06-08 00:00:00 UTC,92.2705288674321,1167927555.3595016,101766740.89534204
2022-06-09 00:00:00 UTC,91.44566152564404,1154209776.178945,115306991.6191298
2022-06-10 00:00:00 UTC,86.66476684797118,1145905193.5313394,117716420.8766003
2022-06-11 00:00:00 UTC,79.91497326587583,1086897741.5411215,87742475.65681235
2022-06-12 00:00:00 UTC,79.74052966788545,994890252.3874254,107355426.27604534
2022-06-13 00:00:00 UTC,65.54266910903763,1011002327.6260904,153043061.2739569
2022-06-14 00:00:00 UTC,63.84259675481096,820492094.0196844,200828442.52022263
2022-06-15 00:00:00 UTC,68.39567801502186,805178171.2812625,132019237.69490482
2022-06-16 00:00:00 UTC,59.005172401222815,856348278.7320122,118205627.59889898
2022-06-17 00:00:00 UTC,62.55984861042153,739561161.735646,60051395.62201187
2022-06-18 00:00:00 UTC,59.47287017011557,785791356.1733494,85005964.58678772
2022-06-19 00:00:00 UTC,67.63833834104224,746559653.9396999,74103166.48214777
2022-06-20 00:00:00 UTC,65.08799959041953,848110972.153765,119297973.5632505
2022-06-21 00:00:00 UTC,65.92508447880599,819309977.9873177,68085554.46712416
2022-06-22 00:00:00 UTC,63.24207463483607,828948462.2725205,78193329.83362664
2022-06-23 00:00:00 UTC,65.66912771760873,800475075.6247007,52588227.18431056
2022-06-24 00:00:00 UTC,69.38759753740304,825896143.0040479,59766157.24358808
2022-06-25 00:00:00 UTC,68.25566830909804,877144302.1995461,65454572.8801007
2022-06-26 00:00:00 UTC,63.795004272719325,853354900.3220341,42747869.255448736
2022-06-27 00:00:00 UTC,62.3823228587941,804105122.4704974,42457644.56980551
2022-06-28 00:00:00 UTC,58.880215755901354,785419148.2922357,44163307.41356586
2022-06-29 00:00:00 UTC,57.551983989278405,740761243.7127329,41449998.07892807
2022-06-30 00:00:00 UTC,53.7116769205202,724226432.2402843,55826969.35779134
2022-07-01 00:00:00 UTC,53.33956326289631,678784523.5029874,92141971.569134
2022-07-02 00:00:00 UTC,54.07164609690483,674131101.3272374,110180980.59134676
2022-07-03 00:00:00 UTC,54.451965408579746,682264669.3025978,48750102.11369516
2022-07-04 00:00:00 UTC,58.18193859375511,686082400.7945962,43145172.54908297
2022-07-05 00:00:00 UTC,57.077280872145714,734461917.8908782,61820247.112524584
2022-07-06 00:00:00 UTC,58.320325464256385,720407197.6401875,47077916.99961551
2022-07-07 00:00:00 UTC,59.81412328802973,735973629.0067631,74249131.86520204
2022-07-08 00:00:00 UTC,60.267556181286224,758817068.0990276,56903168.142170824
2022-07-09 00:00:00 UTC,61.267484055305715,757995708.4955639,77467519.63438827
2022-07-10 00:00:00 UTC,59.45637715770364,774259033.7060933,57653239.63168
2022-07-11 00:00:00 UTC,55.822152700550454,753907962.1769845,49838615.86330533
2022-07-12 00:00:00 UTC,52.36265367363595,705649446.0743638,55226351.83755852
2022-07-13 00:00:00 UTC,55.02649964337136,665763246.4860331,59161969.243983045
2022-07-14 00:00:00 UTC,57.64481663908408,695286483.4575121,56275792.54014477
2022-07-15 00:00:00 UTC,58.55063427404834,728310659.3599476,53221154.255594656
2022-07-16 00:00:00 UTC,63.13887446527193,740947432.4520544,61234166.705095775
2022-07-17 00:00:00 UTC,59.62714327930048,797736898.7268296,75959364.11201921
2022-07-18 00:00:00 UTC,65.2410656342946,755113998.1578174,62362908.43466209
2022-07-19 00:00:00 UTC,64.84349265296522,830568711.3557686,60009918.62852579
2022-07-20 00:00:00 UTC,62.154098038021104,821643574.2129064,95464019.620407
2022-07-21 00:00:00 UTC,61.92621171387762,785414086.6615118,95241406.24295747
2022-07-22 00:00:00 UTC,59.98597949812668,787239133.8062006,57677885.763459735
2022-07-23 00:00:00 UTC,59.79299671481608,760620456.5927184,60031974.22810673
2022-07-24 00:00:00 UTC,59.133090809194314,753242937.6866366,122465097.53419772
2022-07-25 00:00:00 UTC,54.47306678914106,749780428.0398961,83860984.31895286
2022-07-26 00:00:00 UTC,55.70300958420003,706991717.5506175,33296215.533540815
2022-07-27 00:00:00 UTC,61.812113394155574,705829723.2925475,41341483.3766035
2022-07-28 00:00:00 UTC,63.65398695193911,784817093.2301844,108112311.67366378
2022-07-29 00:00:00 UTC,64.13414513999282,807899606.5780199,97832102.75284782
2022-07-30 00:00:00 UTC,65.12173979979464,821802154.9237936,116017128.46647903
2022-07-31 00:00:00 UTC,64.59816362443249,827618315.8892246,92219396.57927062
2022-08-01 00:00:00 UTC,62.803053595380135,821690801.4504086,88421272.06543048
2022-08-02 00:00:00 UTC,61.78309384529765,798425183.8385143,50928479.080276825
2022-08-03 00:00:00 UTC,61.605211133434544,785665274.3403299,66454438.60213953
2022-08-04 00:00:00 UTC,64.73768220484509,783149156.2519277,62569545.74070547
2022-08-05 00:00:00 UTC,69.04315527471819,822166281.1423509,49682963.14530546
2022-08-06 00:00:00 UTC,67.77846091645402,875818449.3902179,58780356.17410606
2022-08-07 00:00:00 UTC,70.25538360904619,865472717.1084266,39294584.37183672
2022-08-08 00:00:00 UTC,77.52309909365447,895019620.4716005,78910635.84984812
2022-08-09 00:00:00 UTC,79.91954855010643,988199343.8145531,118839845.18844987
2022-08-10 00:00:00 UTC,78.5312861131883,1018613758.8015672,183160352.2307489
2022-08-11 00:00:00 UTC,79.17702136182032,996593763.0209886,140935117.48542285
2022-08-12 00:00:00 UTC,77.34959056057338,1006760089.8083446,130847677.65211266
2022-08-13 00:00:00 UTC,76.2452137069112,987364509.024588,52333426.11088825
2022-08-14 00:00:00 UTC,74.01097752432685,970918458.7454044,44665774.263966344
2022-08-15 00:00:00 UTC,73.9164561647212,940623950.3703424,50619589.54686448
2022-08-16 00:00:00 UTC,76.05265537048554,943892242.356133,75039083.0607977
2022-08-17 00:00:00 UTC,74.37700099560652,971399888.4004736,52833193.5441433
2022-08-18 00:00:00 UTC,70.25309151873574,947126256.9192544,66801078.56790539
2022-08-19 00:00:00 UTC,62.3831992348398,898130486.1520734,53522077.82742883
2022-08-20 00:00:00 UTC,63.02378014464369,798039749.7608789,97909589.2520868
2022-08-21 00:00:00 UTC,64.90216691136592,805417088.0187342,60035544.39625232
2022-08-22 00:00:00 UTC,64.96766797117138,835031325.7965194,53976838.71819128
2022-08-23 00:00:00 UTC,66.40895334732517,830563010.876336,43211494.29712653
2022-08-24 00:00:00 UTC,67.84923588306246,849669129.657867,68082612.02090703
2022-08-25 00:00:00 UTC,67.98098230832312,868528495.9111232,96007794.90736005
2022-08-26 00:00:00 UTC,61.06991463080727,871026937.9708595,66542310.40103997
2022-08-27 00:00:00 UTC,61.306714979559814,777273123.5163714,65704526.05288076
2022-08-28 00:00:00 UTC,61.2825164642973,786704248.7205179,56919274.15732455
2022-08-29 00:00:00 UTC,63.94594200755221,787213717.5275271,33598249.66221931
2022-08-30 00:00:00 UTC,60.04802603924491,819503738.626092,37856812.127538815
2022-08-31 00:00:00 UTC,59.78078084031681,772838771.9705102,37333184.92164604
2022-09-01 00:00:00 UTC,59.11319488484505,766031124.007867,40535212.54246476
2022-09-02 00:00:00 UTC,60.239348652156394,756983935.9230597,59355258.10411722
2022-09-03 00:00:00 UTC,62.57935324165885,770663437.7879658,56920000.89263367
2022-09-04 00:00:00 UTC,64.16002873903368,800808718.5835339,55817683.61801646
2022-09-05 00:00:00 UTC,63.23641906468004,820462905.6372869,49963686.58671638
2022-09-06 00:00:00 UTC,58.283140033491534,809434286.8995075,44048534.840796694
2022-09-07 00:00:00 UTC,59.55498013190438,745961305.3054515,62100175.21427151
2022-09-08 00:00:00 UTC,61.05348138221008,763938785.9998242,49877244.334065884
2022-09-09 00:00:00 UTC,65.9630595198666,781584737.2528311,55214732.86474435
2022-09-10 00:00:00 UTC,65.51900383621917,844584405.9852948,48200695.0717033
2022-09-11 00:00:00 UTC,64.27702397530162,839084570.0595865,52220139.08795679
2022-09-12 00:00:00 UTC,62.91527041171285,822228245.2357581,36453353.62780322
2022-09-13 00:00:00 UTC,58.85628875376011,803540419.2804968,65805866.200547166
